rollout/ep_len_mean,time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates,train/learning_rate
2171.04,940278,428,1070,878,0.05,-395.3259,0.06322596222162247,222569,0.0001
2171.0,948934,432,1081,877,0.05,-393.9171,0.08876612037420273,224733,0.0001
2171.15,957534,436,1091,877,0.05,-393.861,0.0659228041768074,226883,0.0001
2168.89,966150,440,1102,876,0.05,-391.3965,0.05451972782611847,229037,0.0001
2168.16,974822,444,1112,876,0.05,-390.0338,0.03191318362951279,231205,0.0001
2167.42,983465,448,1123,875,0.05,-388.5825,0.04611028730869293,233366,0.0001
2166.05,992042,452,1133,875,0.05,-386.7226,0.059995006769895554,235510,0.0001
2165.09,1000582,456,1143,874,0.05,-384.89889999999997,0.08721001446247101,237645,0.0001
2164.37,1009194,460,1154,874,0.05,-382.83499999999987,0.04254748672246933,239798,0.0001
2164.19,1017824,464,1164,873,0.05,-382.74699999999996,0.03705555573105812,241955,0.0001
2164.43,1026594,468,1175,873,0.05,-381.4055999999999,0.03585256636142731,244148,0.0001
2163.4,1035204,472,1185,872,0.05,-380.5385,0.0788433700799942,246300,0.0001
2163.56,1043745,476,1196,872,0.05,-380.2266,0.03867767006158829,248436,0.0001
2164.26,1052449,480,1206,872,0.05,-379.4042000000001,0.07461830228567123,250612,0.0001
2160.51,1060972,484,1216,871,0.05,-377.02560000000005,0.04458467662334442,252742,0.0001
2158.66,1069569,488,1227,871,0.05,-375.2939,0.3963187038898468,254892,0.0001
2157.86,1078266,492,1237,871,0.05,-374.0881,0.03743835166096687,257066,0.0001
2156.93,1086781,496,1248,870,0.05,-373.18070000000006,0.04407384246587753,259195,0.0001
2158.22,1095486,500,1258,870,0.05,-372.7188,0.056607410311698914,261371,0.0001
2157.7,1104106,504,1269,869,0.05,-372.28549999999996,0.03113548830151558,263526,0.0001
2159.02,1112886,508,1279,869,0.05,-372.383,0.031870413571596146,265721,0.0001
2157.82,1121497,512,1290,869,0.05,-370.77549999999997,0.028940260410308838,267874,0.0001
2158.99,1130150,516,1300,868,0.05,-370.4545000000001,0.0406421534717083,270037,0.0001
2158.7,1138792,520,1311,868,0.05,-369.64899999999994,0.022714147344231606,272197,0.0001
2156.85,1147319,524,1321,868,0.05,-367.6463000000001,0.07258585095405579,274329,0.0001
2157.11,1155989,528,1331,867,0.05,-366.4458,0.04868055880069733,276497,0.0001
2157.68,1164702,532,1342,867,0.05,-365.7146000000001,0.035890281200408936,278675,0.0001
2158.28,1173362,536,1352,867,0.05,-364.1069,0.03496062010526657,280840,0.0001
2157.15,1181865,540,1363,867,0.05,-363.2955,0.06808699667453766,282966,0.0001
2156.14,1190436,544,1373,866,0.05,-362.7611,0.028444385156035423,285108,0.0001
2157.18,1199183,548,1384,866,0.05,-362.39789999999994,0.04030599072575569,287295,0.0001
2157.89,1207831,552,1394,866,0.05,-362.00380000000007,0.05036316439509392,289457,0.0001
2157.54,1216336,556,1404,865,0.05,-361.29659999999996,0.03172632306814194,291583,0.0001
2156.93,1224887,560,1415,865,0.05,-361.03689999999995,0.056570395827293396,293721,0.0001
2157.08,1233532,564,1425,865,0.05,-358.68430000000006,0.0314517468214035,295882,0.0001
2155.67,1242161,568,1436,864,0.05,-357.5432,0.04994235187768936,298040,0.0001
2157.32,1250936,572,1447,864,0.05,-356.55760000000004,0.04756033793091774,300233,0.0001
2158.62,1259607,576,1457,864,0.05,-356.1919000000001,0.043694328516721725,302401,0.0001
2156.97,1268146,580,1467,863,0.05,-354.949,0.05448618158698082,304536,0.0001
2157.79,1276751,584,1478,863,0.05,-355.2813999999999,0.36644676327705383,306687,0.0001
2156.7,1285239,588,1488,863,0.05,-354.0122,0.044249068945646286,308809,0.0001
2155.96,1293862,592,1498,863,0.05,-353.4324,0.05090281367301941,310965,0.0001
2156.97,1302478,596,1509,862,0.05,-352.3464,0.06306586414575577,313119,0.0001
2155.07,1310993,600,1519,862,0.05,-350.8363,0.05406796559691429,315248,0.0001
2154.75,1319581,604,1530,862,0.05,-350.12600000000003,0.04686613008379936,317395,0.0001
2151.86,1328072,608,1540,861,0.05,-349.11980000000005,0.06007373705506325,319517,0.0001
2150.56,1336553,612,1551,861,0.05,-347.76349999999996,0.021198322996497154,321638,0.0001
2149.83,1345133,616,1561,861,0.05,-347.68010000000004,0.036315158009529114,323783,0.0001
2148.64,1353656,620,1571,861,0.05,-346.8325,0.037923961877822876,325913,0.0001
2146.71,1361990,624,1582,860,0.05,-347.09399999999994,0.08987723290920258,327997,0.0001
2146.12,1370601,628,1592,860,0.05,-346.55349999999993,0.018388204276561737,330150,0.0001
2146.19,1379321,632,1603,860,0.05,-346.31840000000005,0.04570379853248596,332330,0.0001
2144.21,1387783,636,1613,860,0.05,-345.55189999999993,0.04101237282156944,334445,0.0001
2144.46,1396311,640,1623,859,0.05,-345.4368,0.050089456140995026,336577,0.0001
2143.78,1404814,644,1634,859,0.05,-344.2386,0.06404712051153183,338703,0.0001
2143.06,1413489,648,1644,859,0.05,-342.68760000000003,0.0402040109038353,340872,0.0001
2143.42,1422173,652,1655,859,0.05,-342.9067,0.0535760223865509,343043,0.0001
2144.85,1430821,656,1666,858,0.05,-342.39369999999997,0.048352718353271484,345205,0.0001
2144.91,1439378,660,1676,858,0.05,-341.316,0.4157455563545227,347344,0.0001
2143.88,1447920,664,1686,858,0.05,-342.0114,0.04381826892495155,349479,0.0001
2141.52,1456313,668,1697,858,0.05,-341.28430000000003,0.06704466789960861,351578,0.0001
2141.36,1465072,672,1708,857,0.05,-341.1407000000001,0.03268620744347572,353767,0.0001
2140.35,1473642,676,1718,857,0.05,-339.846,0.05252031236886978,355910,0.0001
2142.08,1482354,680,1729,857,0.05,-339.7212,0.0623391792178154,358088,0.0001
2142.45,1490996,684,1739,856,0.05,-338.714,0.04106469452381134,360248,0.0001
2143.47,1499586,688,1750,856,0.05,-338.8991,0.028445180505514145,362396,0.0001
2143.79,1508241,692,1760,856,0.05,-337.1648,0.03558940067887306,364560,0.0001
2144.65,1516943,696,1771,856,0.05,-336.9429,0.02876371517777443,366735,0.0001
2146.76,1525669,700,1782,856,0.05,-336.78079999999994,0.028034452348947525,368917,0.0001
2148.57,1534438,704,1793,855,0.05,-336.69120000000004,0.027549508959054947,371109,0.0001
2149.61,1543033,708,1803,855,0.05,-336.2866,0.026374004781246185,373258,0.0001
2151.0,1551653,712,1814,855,0.05,-336.36029999999994,0.03572814539074898,375413,0.0001
2150.53,1560186,716,1824,855,0.05,-335.6429,0.03363075479865074,377546,0.0001
2152.35,1568891,720,1835,854,0.05,-335.85189999999994,0.055851973593235016,379722,0.0001
2155.97,1577587,724,1845,854,0.05,-335.9582,0.038562122732400894,381896,0.0001
2155.87,1586188,728,1856,854,0.05,-335.95810000000006,0.04326330125331879,384046,0.0001
2155.87,1594908,732,1867,854,0.05,-335.1629999999999,0.04241242632269859,386226,0.0001
2157.86,1603569,736,1878,853,0.05,-335.3243,0.045391809195280075,388392,0.0001
2157.74,1612085,740,1889,853,0.05,-335.15299999999996,0.04704997316002846,390521,0.0001
2158.06,1620620,744,1899,853,0.05,-334.4461,0.022244978696107864,392654,0.0001
2157.74,1629263,748,1910,852,0.05,-334.27160000000003,0.03674670308828354,394815,0.0001
2157.28,1637901,752,1921,852,0.05,-333.44410000000005,0.033897291868925095,396975,0.0001
2155.79,1646400,756,1932,852,0.05,-333.4171,0.04209139943122864,399099,0.0001
2157.43,1655121,760,1943,851,0.05,-333.43480000000005,0.028175009414553642,401280,0.0001
2156.42,1663562,764,1953,851,0.05,-332.16769999999997,0.03912825137376785,403390,0.0001
2158.84,1672197,768,1964,851,0.05,-331.99770000000007,0.05313478037714958,405549,0.0001
2157.68,1680840,772,1976,850,0.05,-331.1106,0.024439407512545586,407709,0.0001
2160.22,1689664,776,1987,850,0.05,-330.8912,0.06798584014177322,409915,0.0001
2159.09,1698263,780,1997,850,0.05,-330.8907,0.05183989927172661,412065,0.0001
2157.87,1706783,784,2009,849,0.05,-330.6427,0.031683072447776794,414195,0.0001
2158.47,1715433,788,2020,849,0.05,-330.37270000000007,0.025093505159020424,416358,0.0001
2158.42,1724083,792,2031,848,0.05,-330.23940000000005,0.048462335020303726,418520,0.0001
2157.44,1732687,796,2040,848,0.05,-330.1568,0.03775965794920921,420671,0.0001
2155.99,1741268,800,2051,848,0.05,-329.91360000000003,0.08220279961824417,422816,0.0001
2153.96,1749834,804,2061,848,0.05,-328.94219999999996,0.035659391433000565,424958,0.0001
2152.39,1758272,808,2071,848,0.05,-328.31690000000003,0.04288613051176071,427067,0.0001
2150.67,1766720,812,2082,848,0.05,-328.0275,0.07498472183942795,429179,0.0001
2151.34,1775320,816,2092,848,0.05,-327.8025999999999,0.025559701025485992,431329,0.0001
2150.66,1783957,820,2103,848,0.05,-326.8984,0.01920655556023121,433489,0.0001
2148.08,1792395,824,2113,848,0.05,-325.6976,0.016385547816753387,435598,0.0001
2148.77,1801065,828,2123,847,0.05,-325.1585,0.06265074014663696,437766,0.0001
2148.53,1809761,832,2134,847,0.05,-324.72090000000003,0.03568325564265251,439940,0.0001
2148.87,1818456,836,2155,843,0.05,-325.21209999999996,0.0420071966946125,442113,0.0001
2149.76,1827061,840,2173,840,0.05,-324.6578,0.030628729611635208,444265,0.0001
2150.31,1835651,844,2198,834,0.05,-324.9618,0.060422834008932114,446412,0.0001
2149.5,1844213,848,2217,831,0.05,-324.57939999999996,0.04779239371418953,448553,0.0001
2150.19,1852920,852,2235,828,0.05,-324.0948,0.022704539820551872,450729,0.0001
2152.14,1861614,856,2252,826,0.05,-324.0952,0.02687096782028675,452903,0.0001
2149.09,1870030,860,2268,824,0.05,-323.2695,0.019552109763026237,455007,0.0001
2151.2,1878682,864,2283,822,0.05,-324.20810000000006,0.040221475064754486,457170,0.0001
2150.89,1887286,868,2299,820,0.05,-324.1626,0.030844232067465782,459321,0.0001
2150.68,1895908,872,2315,818,0.05,-324.60020000000003,0.032574236392974854,461476,0.0001
2149.33,1904597,876,2331,816,0.05,-324.68709999999993,0.021187715232372284,463649,0.0001
2148.86,1913149,880,2347,815,0.05,-324.7692,0.02013717032968998,465787,0.0001
2149.55,1921738,884,2363,813,0.05,-324.4615,0.04738405719399452,467934,0.0001
2147.69,1930202,888,2379,811,0.05,-323.038,0.036328449845314026,470050,0.0001
2146.79,1938762,892,2395,809,0.05,-322.53799999999995,0.04181625694036484,472190,0.0001
2145.15,1947202,896,2411,807,0.05,-321.5548,0.017517734318971634,474300,0.0001
2145.49,1955817,900,2427,805,0.05,-321.45750000000004,0.023112352937459946,476454,0.0001
2147.13,1964547,904,2443,803,0.05,-321.423,0.02562079206109047,478636,0.0001
2149.41,1973213,908,2460,801,0.05,-321.7907,0.028342172503471375,480803,0.0001
2149.97,1981717,912,2477,799,0.05,-321.5764,0.0395088866353035,482929,0.0001
2149.58,1990278,916,2495,797,0.05,-321.05390000000006,0.07460688054561615,485069,0.0001
2149.06,1998863,920,2524,791,0.05,-321.4768,0.02688486874103546,487215,0.0001
2149.46,2007341,924,2544,788,0.05,-321.32410000000004,0.05521303042769432,489335,0.0001
2148.09,2015874,928,2571,783,0.05,-319.8598,0.024440204724669456,491468,0.0001
2147.16,2024477,932,2595,779,0.05,-320.053,0.05211014300584793,493619,0.0001
2147.5,2033206,936,2616,777,0.05,-319.14689999999996,0.057356029748916626,495801,0.0001
2147.34,2041795,940,2636,774,0.05,-318.90129999999994,0.08817517757415771,497948,0.0001
2148.2,2050471,944,2657,771,0.05,-319.6764999999999,0.08956734091043472,500117,0.0001
2148.05,2059018,948,2674,769,0.05,-319.4797,0.030185146257281303,502254,0.0001
2146.75,2067595,952,2698,766,0.05,-318.3329,0.07656259834766388,504398,0.0001
2147.0,2076314,956,2716,764,0.05,-318.2265,0.050716325640678406,506578,0.0001
